"","AYtCM2TOMPOOA100360.extra.kraken2.report","TECcM2TOMPOOA051310.extra.kraken2.report","s9OmM2TOMPOOB051285.extra.kraken2.report","X1qGgM2TOMPOOM080340.extra.kraken2.report","X0n7bM2TOMPOOA100365.extra.kraken2.report","Nm8MM2TOMPOOA051300.extra.kraken2.report","a50wM2TOMPOOB051350.extra.kraken2.report","iYASM2TOMPOOA050195.extra.kraken2.report","wQqUM2TOMPOOA080335.extra.kraken2.report","IGpcM2TOMPOOB051290.extra.kraken2.report","aFJgM2TOMPOOM090325.extra.kraken2.report","nodos","degrees","closeness","betweenness"
"1281",2.2807357653579e-06,8.92936869363336e-07,1.04852650570154e-06,5.31356753683504e-06,1.12820975675798e-06,1.77654682821991e-06,4.39110712984065e-07,2.69573144404493e-06,1.72249117007964e-06,2.01768365208812e-06,6.36176325811343e-06,"v_4077",22,2.26392882207783e-05,22591.5053968632
"31994",0.000124300099212006,0.000141084025359407,0.000141201569434474,0.000139291377572747,0.000186718714743445,0.000170992632216167,0.000156323413822327,0.000168932503826815,0.000117129399565415,0.000136193646515948,0.000123259163125948,"v_285",285,2.26387756950104e-05,16387.5488499328
"1109711",9.12294306143162e-07,1.78587373872667e-06,1.39803534093538e-06,2.53027025563573e-07,1.41026219594747e-06,8.88273414109957e-07,4.39110712984065e-07,8.98577148014976e-07,4.3062279251991e-07,3.36280608681353e-07,0,"v_5564",31,2.26377507130891e-05,74873.1534817516
"1579",2.05266218882211e-06,2.23234217340834e-06,2.44656184663692e-06,1.51816215338144e-06,2.82052439189494e-06,8.88273414109957e-07,1.75644285193626e-06,1.79715429602995e-06,2.15311396259955e-06,3.36280608681353e-07,2.38566122179254e-06,"v_4110",6,2.26357010276608e-05,6535.73200892472
"641491",0.00015007241336055,0.000175908563264577,0.000189783297531978,7.18596752600549e-05,0.000181077665959655,0.000179875366357266,0.000143150092432805,0.000208469898339474,0.000105071961374858,0.000150317432080565,5.88463101375493e-05,"v_2859",392,2.26321149711441e-05,28397.6649939276
"225326",0.000173563991743737,0.00014465577283686,0.000175103926452157,7.2365729311182e-05,0.000146385215939347,0.000166551265145617,0.000128659438904331,0.000143772343682396,0.000136076802436292,0.000137875049559355,8.27029223554747e-05,"v_3473",227,2.26316027701082e-05,18290.7783247025
"2608891",1.14036788267895e-06,8.92936869363336e-07,2.44656184663692e-06,1.64467566616323e-06,1.97436707432646e-06,3.55309365643983e-06,8.78221425968129e-07,8.98577148014976e-07,1.29186837755973e-06,1.68140304340676e-06,1.59044081452836e-06,"v_4289",9,2.26316027701082e-05,9194.5301213658
"426114",3.94567287406917e-05,4.77721225109385e-05,5.17273076146092e-05,2.53027025563573e-05,4.8513019540593e-05,5.10757213113225e-05,5.48888391230081e-05,4.76245888447937e-05,5.59809630275883e-05,4.90969688674775e-05,2.14709509961328e-05,"v_1045",4,2.26280180119023e-05,55.6720090109775
"2571750",1.36844145921474e-06,1.78587373872667e-06,2.79607068187077e-06,5.18705402405326e-06,3.10257683108444e-06,1.77654682821991e-06,1.31733213895219e-06,1.34786572202246e-06,1.29186837755973e-06,3.02652547813218e-06,5.56654285084926e-06,"v_4292",15,2.26280180119023e-05,10848.2915834625
"1897729",0.00015873920926891,0.000171443878917761,0.000171958346935052,9.57707291758125e-05,0.000179667403763708,0.000172325042337332,0.000169057624498865,0.000179715429602995,0.000106794452544938,0.000145273222950344,0.000100197771315287,"v_2241",401,2.26249462657526e-05,34068.0222641328
"272844",9.12294306143162e-07,8.92936869363336e-07,1.39803534093538e-06,7.5908107669072e-07,1.41026219594747e-06,1.33241012116494e-06,0,2.24644287003744e-06,0,3.36280608681353e-07,0,"v_5399",30,2.26223871142883e-05,60293.3478393421
"1758189",3.64917722457265e-06,1.78587373872667e-06,2.79607068187077e-06,4.55448646014432e-06,2.25641951351595e-06,1.77654682821991e-06,1.31733213895219e-06,3.5943085920599e-06,4.3062279251991e-06,4.37164791285759e-06,2.38566122179254e-06,"v_1552",11,2.26213636157988e-05,16708.5452009842
"2057246",0.000183827302687847,0.000156263952138584,0.000162521608383738,6.22446482886391e-05,0.00013933390495961,0.000171436768923222,0.000129976771043283,0.000143323055108389,0.000118421267942975,0.000118707054864518,7.0774616246512e-05,"v_3678",218,2.26208519012826e-05,18157.1230900378
"454958",2.5088093418937e-06,4.01821591213501e-06,3.8445971875723e-06,5.56659456239862e-06,2.82052439189494e-06,3.10895694938485e-06,3.95199641685658e-06,4.49288574007488e-06,3.01435954763937e-06,3.69908669549488e-06,1.11330857016985e-05,"v_1690",9,2.26198285416997e-05,3982.789749272
"1341",3.19303007150107e-06,4.46468434681668e-06,3.49508835233846e-06,2.15072971729037e-06,2.82052439189494e-06,2.22068353527489e-06,1.31733213895219e-06,3.14502001805241e-06,3.01435954763937e-06,1.34512243472541e-06,3.18088162905672e-06,"v_4237",4,2.26198285416997e-05,119.216235918149
"696125",6.84220729607371e-07,4.46468434681668e-07,1.74754417616923e-06,3.92191889623539e-06,8.46157317568482e-07,8.88273414109957e-07,1.31733213895219e-06,1.34786572202246e-06,0,6.72561217362706e-07,0,"v_326",9,2.26188052747054e-05,8365.4365658734
"112040",6.61413371953792e-06,8.48290025895169e-06,6.29115903420923e-06,1.32839188420876e-05,7.61541585811634e-06,8.88273414109957e-06,1.27342106765379e-05,1.16815029241947e-05,8.6124558503982e-06,7.73445399967112e-06,1.74948489598119e-05,"v_4964",12,2.26177821002872e-05,8488.66128567958
"1498",2.2807357653579e-06,0,3.49508835233846e-07,2.02421620450859e-06,2.82052439189494e-06,2.22068353527489e-06,2.19555356492032e-06,2.24644287003744e-06,1.29186837755973e-06,1.34512243472541e-06,3.18088162905672e-06,"v_4396",10,2.26142017186793e-05,19357.9271145486
"2653853",0.000105598065936071,0.000126797035449594,0.000237316499123781,7.90709454886167e-05,0.00014469290130421,0.000128355508338889,0.000263905538503423,0.000195440529693257,8.69858040890218e-05,9.98753407783618e-05,6.52080733956627e-05,"v_1300",241,2.26131789606983e-05,24498.018762586
"325776",1.36844145921474e-06,4.46468434681668e-07,1.39803534093538e-06,7.5908107669072e-07,1.69231463513696e-06,3.55309365643983e-06,8.78221425968129e-07,1.79715429602995e-06,1.29186837755973e-06,3.36280608681353e-07,2.38566122179254e-06,"v_1691",13,2.26096000361754e-05,74997.5435455722
"2045416",8.89486948489583e-06,2.67881060809001e-06,5.94165019897538e-06,9.23548643307043e-06,5.64104878378988e-06,4.44136707054978e-06,6.58666069476097e-06,3.14502001805241e-06,5.59809630275883e-06,2.69024486945082e-06,9.54264488717015e-06,"v_4970",8,2.26096000361754e-05,3079.7257457867
"58346",0.000134563410156116,0.000179480310742031,0.000144347148951578,5.84492429051855e-05,0.000139051852520421,0.000134129285530603,0.000129976771043283,0.000138830169368314,0.000104210715789818,0.000155697921819466,7.71363795046254e-05,"v_3115",113,2.26085776943772e-05,2052.91600740252
"401053",0.000109475316737179,0.000167425663005625,0.000153783887502892,5.41477834706047e-05,0.000174308407419107,0.000160777487953902,0.000155006081683375,0.000224194998429736,9.0861409221701e-05,0.000175202197122985,3.89657999559448e-05,"v_5069",238,2.26060222443259e-05,16247.1248929052
"1535231",6.84220729607371e-06,4.01821591213501e-06,8.3882120456123e-06,1.08801620992337e-05,5.35899634460039e-06,8.43859743404459e-06,6.14754998177691e-06,4.94217431408237e-06,4.3062279251991e-06,3.69908669549488e-06,1.11330857016985e-05,"v_4973",12,2.26034673718948e-05,4654.97726699226
"2719575",1.59651503575053e-06,4.46468434681668e-07,1.04852650570154e-06,1.26513512781787e-07,1.97436707432646e-06,1.33241012116494e-06,0,1.34786572202246e-06,0,3.36280608681353e-07,0,"v_5557",20,2.26029564667058e-05,94345.3646499536
"1964448",4.56147153071581e-07,1.78587373872667e-06,6.99017670467692e-07,3.7954053834536e-07,1.41026219594747e-06,1.33241012116494e-06,0,2.24644287003744e-06,4.3062279251991e-07,3.36280608681353e-07,0,"v_5128",32,2.26019347256125e-05,118806.740008449
"308754",0.000145510941829834,0.000113402982409144,0.000137356972246901,0.000132586161395312,0.000162180152533959,0.000145232703206978,0.000114168785375857,0.000139728746516329,0.000117560022357935,0.000137538768950673,0.000111330857016985,"v_624",99,2.25901913389206e-05,16677.7492173205
"2704462",0.00015873920926891,0.00015001339405304,0.000153084869832424,9.64032967397215e-05,0.000165282729365044,0.000137682379187043,0.00012426833177449,0.00019139693252719,9.99044878646191e-05,0.00015401651877606,0.000118487840682363,"v_3943",233,2.25810093711189e-05,12085.0940931862
"656179",0.000128861570742722,0.000159389231181355,0.000155531431679061,9.38730264840857e-05,0.000181359718398845,0.000156336120883352,0.000171253178063785,0.000211614918357527,0.000125741855415814,0.000147627187211114,7.31602774683045e-05,"v_1011",329,2.25794797687861e-05,28532.335274224
"2771012",0.000126580834977364,0.000176801500133941,0.000152036343326723,0.000114368215554735,0.000190667448892098,0.000171436768923222,0.000136563431738044,0.0001860054696391,0.000117560022357935,0.000144936942341663,0.000121668722311419,"v_2207",339,2.25784601490178e-05,16229.6799496073
"877455",2.73688291842949e-06,2.23234217340834e-06,6.99017670467692e-07,2.02421620450859e-06,1.97436707432646e-06,2.22068353527489e-06,1.31733213895219e-06,8.98577148014976e-07,1.29186837755973e-06,3.36280608681353e-07,7.95220407264179e-07,"v_5412",13,2.25672504062105e-05,5861.1589444067
"2594795",0.000123159731329327,0.000145995178140905,0.00014993929031532,0.000144351918084019,0.000185026400108308,0.000138126515894098,0.000133489656747156,0.000179715429602995,0.000139091161983931,0.000125432667038145,6.28224121738702e-05,"v_1021",109,2.25560517886949e-05,29793.2631795546
"2621730",0.000154177737738194,0.000146441646575587,0.000132813357388861,0.000120693891193825,0.000153436526919085,0.000147009250035198,0.000116364338940777,0.000147815940848463,9.94738650720992e-05,0.000138211330168036,0.000130416146791325,"v_3194",173,2.25555430246983e-05,10730.8486910978
"156213",5.24569226032318e-06,4.01821591213501e-06,8.03870321037846e-06,4.04843240901717e-06,5.35899634460039e-06,4.88550377760476e-06,6.14754998177691e-06,9.88434862816473e-06,5.59809630275883e-06,5.716770347583e-06,7.95220407264179e-06,"v_4642",3,2.25468975468975e-05,17.0878350011414
"59930",0.000165353342988448,0.000181712652915439,0.000199220036083292,6.40158374675841e-05,0.000177975089128571,0.000205635295366455,0.000154127860257407,0.000182860449621048,0.000105933206959898,0.000126105228255507,5.48702081012284e-05,"v_4585",363,2.25463891957703e-05,23801.5180945599
"1173288",3.42110364803686e-06,4.01821591213501e-06,4.54361485804e-06,2.15072971729037e-06,3.94873414865292e-06,1.33241012116494e-06,4.83021784282471e-06,2.69573144404493e-06,4.3062279251991e-06,3.36280608681353e-06,0,"v_1398",4,2.25458808675655e-05,79.7689444114446
"54262",1.59651503575053e-06,1.78587373872667e-06,6.99017670467692e-07,5.06054051127147e-07,5.64104878378988e-07,2.22068353527489e-06,2.19555356492032e-06,1.34786572202246e-06,4.3062279251991e-07,1.34512243472541e-06,7.95220407264179e-07,"v_5395",6,2.25438477839398e-05,10870.4538428562
"1590",6.38606014300213e-06,1.11617108670417e-05,1.04852650570154e-05,1.35369458676512e-05,7.33336341892685e-06,1.73213315751442e-05,2.10773142232351e-05,1.66236772382771e-05,1.98086484559159e-05,6.72561217362706e-06,1.59044081452836e-06,"v_4154",4,2.25367348778509e-05,6730
"47880",0.000123615878482398,0.000120100008929369,0.000270869347306231,0.000106271350736701,0.000139898009837989,0.000159445077832737,0.000203308260111622,0.000121757203556029,8.1387707786263e-05,0.000103910708082538,7.47507182828329e-05,"v_1448",125,2.25321646650594e-05,6770.03336838805
"105219",0.000122475510599719,0.000137512277881954,0.000145745184292514,0.000110319783145718,0.000179385351324518,0.000149229933570473,0.00016203185309112,0.000233630058483894,0.000130048083341013,0.000144600661732982,8.4293363170003e-05,"v_1001",299,2.25270888243112e-05,20299.3655963521
"1631871",1.14036788267895e-06,1.78587373872667e-06,2.79607068187077e-06,3.7954053834536e-06,3.94873414865292e-06,0,4.39110712984065e-07,8.98577148014976e-07,8.6124558503982e-07,6.72561217362706e-07,5.56654285084926e-06,"v_4145",15,2.25260739305746e-05,6351.2559795624
"563177",1.36844145921474e-06,1.78587373872667e-06,1.74754417616923e-06,8.85594589472507e-07,1.41026219594747e-06,4.44136707054978e-07,4.39110712984065e-07,4.49288574007488e-07,4.3062279251991e-07,3.36280608681353e-07,0,"v_5501",27,2.25240444174156e-05,74623.5170474792
"2014542",0.000141177543875654,0.000173676221091169,0.000161822590713271,0.000127146080345696,0.000185026400108308,0.000144788566499923,0.000147102088849662,0.000197237683989287,0.000110239434885097,0.000146282064776389,0.0001065595345734,"v_2271",330,2.25194793496374e-05,22193.8946349657
"76517",2.2807357653579e-07,8.92936869363336e-07,3.49508835233846e-07,1.13862161503608e-06,1.12820975675798e-06,8.88273414109957e-07,4.39110712984065e-07,2.69573144404493e-06,0,6.72561217362706e-07,7.95220407264179e-07,"v_2925",11,2.25179580715621e-05,108873.850510642
"985052",1.82458861228632e-06,1.339405304045e-06,1.04852650570154e-06,3.7954053834536e-07,1.12820975675798e-06,1.33241012116494e-06,0,2.24644287003744e-06,0,2.01768365208812e-06,0,"v_5477",10,2.25179580715621e-05,24148.3867030858
"2545800",4.56147153071581e-07,1.339405304045e-06,4.19410602280615e-06,3.7954053834536e-07,1.12820975675798e-06,8.88273414109957e-07,3.95199641685658e-06,4.49288574007488e-07,0,3.36280608681353e-07,7.95220407264179e-07,"v_1412",7,2.251288862874e-05,1087.16733779529
"394221",0.000132054600814223,0.00014197696222877,0.000151686834491489,0.000114747756093081,0.00016725709643937,0.000166107128438562,0.000156762524535311,0.00017342538956689,0.000116698776772896,0.000150989993297927,0.000133597028420382,"v_739",289,2.25098480585256e-05,13779.7012883128
"2587855",0.000134791483732652,0.000114295919278507,0.000138755007587837,0.000117657566887062,0.000153154474479895,0.000132352738702384,0.000134806988886108,0.000141525900812359,0.000109378189300057,0.000147290906602433,8.90646856135881e-05,"v_601",114,2.25047822662316e-05,1424.29426460655
"1215031",3.64917722457265e-06,5.80408965086168e-06,3.49508835233846e-06,7.71732427968899e-06,5.35899634460039e-06,3.55309365643983e-06,4.39110712984065e-06,4.49288574007488e-06,6.02871909527874e-06,1.68140304340676e-06,8.74742447990597e-06,"v_3891",14,2.25037693813714e-05,4682.49775457042
"2201166",6.84220729607371e-07,4.46468434681668e-07,3.49508835233846e-07,1.13862161503608e-06,1.69231463513696e-06,1.77654682821991e-06,4.39110712984065e-07,2.69573144404493e-06,1.29186837755973e-06,2.01768365208812e-06,0,"v_5709",8,2.24992125275615e-05,75708.3936743983
"51669",2.2807357653579e-06,2.67881060809001e-06,2.44656184663692e-06,7.5908107669072e-06,3.10257683108444e-06,1.77654682821991e-06,5.70843926879284e-06,2.69573144404493e-06,6.02871909527874e-06,2.01768365208812e-06,1.51091877380194e-05,"v_4299",18,2.24971878515186e-05,32089.3442255473
"169430",0.000131370380084615,0.000141530493794089,0.000152735360997191,8.38784589743246e-05,0.00018389819035155,0.000139458926015263,0.000222629131482921,0.000178367563880973,0.000104210715789818,0.000142246697472212,7.15698366537761e-05,"v_986",188,2.24941515206046e-05,6548.65823340606
"1393",5.38253640624465e-05,5.67014912045718e-05,6.81542228705999e-05,0.000160419134207306,5.92310122297938e-05,5.64053617959823e-05,5.26932855580878e-05,6.29004003610483e-05,3.14354638539534e-05,4.27076373025318e-05,7.79315999118896e-05,"v_3989",14,2.24941515206046e-05,20089.7792202123
"353852",1.36844145921474e-06,0,6.99017670467692e-07,1.13862161503608e-06,8.46157317568482e-07,2.22068353527489e-06,1.31733213895219e-06,1.34786572202246e-06,0,0,0,"v_4734",10,2.24916218708531e-05,211111.074712476
"1499686",6.0895644935056e-05,7.76855076346102e-05,0.000166016696736077,6.14855672119483e-05,9.22311476149646e-05,0.00010081903250148,0.000145345645997725,8.58141176354302e-05,8.6124558503982e-05,7.06189278230841e-05,0.000114511738646042,"v_1484",13,2.24901043540842e-05,36435.5149567175
"398694",0.000177669316121381,0.000150906330922404,0.000159725537701868,7.43899455156906e-05,0.000175436617175865,0.000176766409407881,0.000134806988886108,0.000172526812418875,0.000124880609830774,0.000151326273906609,9.54264488717015e-05,"v_3411",247,2.24885870420761e-05,22508.2605364232
"347534",0.000156686547080088,0.000154031609965175,0.000184890173838704,0.000114494729067517,0.000185590504986687,0.000186093280256036,0.000150614974553534,0.00018780262393513,0.000125741855415814,0.000138883891385399,0.000102583432537079,"v_2516",423,2.2486564277844e-05,30668.0189056479
"271865",5.42815112155181e-05,4.77721225109385e-05,5.13777987793753e-05,0.000111584918273536,6.31797463784467e-05,5.01874478972126e-05,5.92799462528487e-05,5.88568031949809e-05,4.95216211397896e-05,4.70792852153894e-05,9.22455672426448e-05,"v_291",22,2.24855530321768e-05,48947.4480207263
"1644131",0.000166493710871127,0.000151352799357085,0.000170210802758883,0.000120693891193825,0.000179103298885329,0.000167883675266782,0.000143150092432805,0.000175671832436928,0.00014296676711661,0.000160069569732324,0.000114511738646042,"v_1128",406,2.24845418774592e-05,50425.8157992553
"1715806",3.19303007150107e-06,8.12572551120636e-05,2.79607068187077e-06,8.85594589472507e-07,2.1718037817591e-05,1.77654682821991e-06,2.0199092797267e-05,3.36966430505616e-05,0,7.73445399967112e-06,0,"v_5341",2,2.2483530813679e-05,1808.27752282187
"656519",1.82458861228632e-06,2.23234217340834e-06,1.39803534093538e-06,3.03632430676288e-06,1.69231463513696e-06,0,8.78221425968129e-07,1.79715429602995e-06,0,2.35396426076947e-06,7.95220407264179e-07,"v_4516",5,2.24830253158865e-05,3674.7867818417
"2583377",0.000145054794676763,0.000160282168050719,0.000161473081878037,9.12162427156682e-05,0.000157103208628548,0.000167883675266782,0.000158518967387247,0.00019678839541528,9.86126194870594e-05,0.000160405850341005,7.79315999118896e-05,"v_3997",248,2.24764559124317e-05,9942.3685481153
"33934",5.92991298993055e-06,9.8223055629967e-06,4.54361485804e-06,1.7205837738323e-05,7.05131097973735e-06,4.44136707054978e-06,5.70843926879284e-06,5.39146288808985e-06,5.59809630275883e-06,8.74329582571518e-06,2.2266171403397e-05,"v_3912",9,2.2475950732716e-05,8386.71454306187
"1940612",0.000148019751171728,0.000165193320832217,0.000162521608383738,0.000147641269416345,0.000210129067196173,0.000168771948680892,0.000127781217478363,0.000172526812418875,0.000135215556851252,0.000146282064776389,9.3040787649909e-05,"v_1083",300,2.24734251747309e-05,27209.5247747074
"199591",0.000179493904733667,0.00015537101526922,0.000149240272644852,8.85594589472507e-05,0.00016189810009477,0.000177210546114936,0.000133489656747156,0.000157700289476628,0.000130909328926053,0.000153007676950016,0.000104173873351607,"v_3316",245,2.24703952542525e-05,40327.1621910931
